Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Transaction Month
TXN_6993624,Juice,4.0,3.0,12.0,Cash,In-store,2023-05-09,May
TXN_9018366,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-03-31,March
TXN_7708810,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-06-09,June
TXN_8726874,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-09-30,September
TXN_4190431,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-09-23,September
TXN_5201123,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-07-12,July
TXN_6172528,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-05-18,May
TXN_1193551,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-01-07,January
TXN_2702861,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-06-02,June
TXN_1256851,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-07-29,July
TXN_4146795,Tea,5.0,1.5,7.5,Cash,In-store,2023-10-29,October
TXN_2203873,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-01-26,January
TXN_5018462,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-11-28,November
TXN_6133971,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-04-18,April
TXN_1417400,Cookie,2.0,1.0,2.0,Cash,In-store,2023-03-20,March
TXN_4239859,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-02-03,February
TXN_5369010,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-04-23,April
TXN_4877436,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-10-08,October
TXN_9697670,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-12-29,December
TXN_8643596,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-03-29,March
TXN_1654784,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-12-31,December
TXN_4422898,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-04-20,April
TXN_4175191,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-11-20,November
TXN_3196388,Salad,3.0,5.0,15.0,Cash,In-store,2023-03-04,March
TXN_6960031,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-04-25,April
TXN_8963106,Coffee,5.0,2.0,10.0,Cash,In-store,2023-04-01,April
TXN_7167980,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-10-05,October
TXN_8732716,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-12-29,December
TXN_3530118,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-11-14,November
TXN_7875743,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-04-17,April
TXN_1933315,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-09-29,September
TXN_5674503,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-12-14,December
TXN_5252187,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-01-20,January
TXN_4668931,Juice,3.0,3.0,9.0,Cash,In-store,2023-07-09,July
TXN_2504703,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-01-09,January
TXN_3113428,Juice,2.0,3.0,6.0,Cash,In-store,2023-10-30,October
TXN_7595115,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-04-17,April
TXN_9034955,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-09-07,September
TXN_7856009,Juice,2.0,3.0,6.0,Cash,In-store,2023-05-27,May
TXN_2375919,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-11-23,November
TXN_9344399,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-12-04,December
TXN_1091243,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-01-06,January
TXN_8800741,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-06-26,June
TXN_3546303,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-09-11,September
TXN_7595096,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-11-02,November
TXN_4788849,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-03-13,March
TXN_7838802,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-11-20,November
TXN_6736326,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-04-14,April
TXN_2536021,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-10-02,October
TXN_5538696,Coffee,2.0,2.0,4.0,Digital Wallet,In-store,2023-08-30,August
TXN_8434651,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-01-27,January
TXN_5466291,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-09-19,September
TXN_2643389,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-08-24,August
TXN_9817135,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-03-25,March
TXN_7426086,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-01-13,January
TXN_9327861,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-07-17,July
TXN_3971440,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-10-22,October
TXN_8494583,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-11-29,November
TXN_8083377,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-01-06,January
TXN_6883187,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-11-16,November
TXN_8340038,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-07-15,July
TXN_2275799,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-10-04,October
TXN_3497691,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-09-06,September
TXN_5881237,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-08-14,August
TXN_2271705,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-07-20,July
TXN_1640172,Salad,25.0,5.0,5.0,Credit Card,In-store,2023-04-13,April
TXN_4618211,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-09-12,September
TXN_9618563,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-02-24,February
TXN_4374260,Cookie,1.0,1.0,1.0,Cash,In-store,2023-04-20,April
TXN_1946773,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-08-28,August
TXN_4387523,Juice,3.0,3.0,9.0,Cash,In-store,2023-02-07,February
TXN_7661094,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-07-21,July
TXN_6766664,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-05-21,May
TXN_1861717,Tea,2.0,1.5,3.0,Cash,In-store,2023-11-10,November
TXN_3421079,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-12-18,December
TXN_7636536,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-05-06,May
TXN_4971607,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-03-30,March
TXN_9701622,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-09-24,September
TXN_6966241,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-04-13,April
TXN_9252700,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-08-24,August
TXN_1124900,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-09-08,September
TXN_3964624,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-09-20,September
TXN_2226371,Juice,1.0,3.0,3.0,Cash,In-store,2023-11-18,November
TXN_5744797,Juice,9.0,3.0,3.0,Cash,In-store,2023-12-20,December
TXN_5777164,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-02-07,February
TXN_5817802,Coffee,5.0,2.0,10.0,Cash,In-store,2023-02-13,February
TXN_3787234,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-03-15,March
TXN_4525646,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-07-07,July
TXN_7004303,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-10-06,October
TXN_8649416,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-09-21,September
TXN_3219599,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-08-22,August
TXN_1394131,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-06-13,June
TXN_9237291,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-09-22,September
TXN_9520855,Juice,4.0,3.0,12.0,Cash,In-store,2023-01-11,January
TXN_4565080,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-09-28,September
TXN_8348710,Coffee,1.0,2.0,2.0,Cash,In-store,2023-12-27,December
TXN_5127819,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-04-03,April
TXN_7496394,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-06-12,June
TXN_8495889,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-06-26,June
TXN_5064188,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-12-08,December
TXN_6104335,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-11-13,November
TXN_5313435,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-02-18,February
TXN_6700745,Juice,3.0,3.0,9.0,Cash,In-store,2023-04-23,April
TXN_9897215,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-11-22,November
TXN_7764175,Salad,3.0,5.0,15.0,Cash,In-store,2023-09-02,September
TXN_3027490,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-02-25,February
TXN_5368297,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-10-04,October
TXN_2053125,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-07-26,July
TXN_2522828,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-01-15,January
TXN_6616787,Juice,2.0,3.0,6.0,Cash,In-store,2023-09-29,September
TXN_6419317,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-02-25,February
TXN_5939950,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-06-16,June
TXN_4607296,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-04-02,April
TXN_8316135,Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-11-06,November
TXN_7910956,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-07-21,July
TXN_1142233,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-09-01,September
TXN_9810581,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-11-20,November
TXN_2588566,Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-01-10,January
TXN_3786518,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-09-16,September
TXN_2009407,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-05-05,May
TXN_9163155,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-04-23,April
TXN_8272750,Salad,5.0,5.0,25.0,Cash,In-store,2023-05-18,May
TXN_8532735,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-07-28,July
TXN_1697299,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-10-08,October
TXN_5785639,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-04-10,April
TXN_8445753,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-04-07,April
TXN_3641519,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-06-08,June
TXN_1985278,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-02-13,February
TXN_6612143,Tea,5.0,1.5,7.5,Cash,In-store,2023-11-07,November
TXN_8352416,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-07-26,July
TXN_5498693,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-05-13,May
TXN_2644561,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-09-13,September
TXN_8912001,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-03-27,March
TXN_8330837,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-10-13,October
TXN_3703482,Juice,4.0,3.0,12.0,Cash,In-store,2023-01-08,January
TXN_3455103,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-04-22,April
TXN_1496962,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-12-17,December
TXN_4216294,Tea,4.0,1.5,6.0,Cash,In-store,2023-10-19,October
TXN_3002889,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-10-22,October
TXN_4275827,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-04-21,April
TXN_6044312,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-01-03,January
TXN_4008135,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-11-25,November
TXN_5336876,Sandwich,48.0,4.0,12.0,Credit Card,In-store,2023-07-07,July
TXN_8990020,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-09-09,September
TXN_5654331,Coffee,4.0,2.0,8.0,Cash,In-store,2023-07-31,July
TXN_1213938,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-07-06,July
TXN_2522182,Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-11-11,November
TXN_5329431,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-10-03,October
TXN_9647494,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-10-21,October
TXN_8482887,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-10-29,October
TXN_3883425,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-07-09,July
TXN_4434185,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-04-30,April
TXN_7388851,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-09-30,September
TXN_8460225,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-02-23,February
TXN_5471175,Cookie,4.0,1.0,4.0,Cash,In-store,2023-04-16,April
TXN_1874601,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-12-10,December
TXN_3641001,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-11-10,November
TXN_6446441,Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-02-18,February
TXN_9718216,Juice,4.0,3.0,12.0,Cash,In-store,2023-07-07,July
TXN_7391138,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-08-23,August
TXN_9548077,Tea,2.0,1.5,3.0,Cash,In-store,2023-07-05,July
TXN_9185022,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-06-19,June
TXN_6841993,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-09-15,September
TXN_1701766,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-11-22,November
TXN_9541057,Juice,4.0,3.0,12.0,Cash,In-store,2023-04-24,April
TXN_4699706,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-12-04,December
TXN_2451247,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-02-14,February
TXN_6272908,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-12-01,December
TXN_9093708,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-12-08,December
TXN_7785034,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-11-09,November
TXN_4048690,Juice,3.0,3.0,9.0,Cash,In-store,2023-09-06,September
TXN_4971992,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-09-24,September
TXN_6738516,Sandwich,80.0,4.0,20.0,Cash,In-store,2023-10-07,October
TXN_3919995,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-01-26,January
TXN_3522385,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-03-19,March
TXN_3140020,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-06-19,June
TXN_9756401,Salad,3.0,5.0,15.0,Cash,In-store,2023-02-04,February
TXN_1937081,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-06-07,June
TXN_9668584,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-12-13,December
TXN_2544072,Cookie,1.0,1.0,1.0,Cash,In-store,2023-08-17,August
TXN_7260110,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-03-07,March
TXN_1588687,Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-08-22,August
TXN_2886505,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-09-05,September
TXN_3864453,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-11-15,November
TXN_5346027,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-12-19,December
TXN_8690361,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-07-12,July
TXN_8419805,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-07-24,July
TXN_3125699,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-02-05,February
TXN_5106316,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-01-23,January
TXN_5666369,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-07-17,July
TXN_7712807,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-02-17,February
TXN_8199561,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-07-31,July
TXN_4334932,Coffee,2.0,2.0,4.0,Cash,In-store,2023-12-27,December
TXN_4082099,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-06-01,June
TXN_9191700,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-10-01,October
TXN_9921392,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-06-28,June
TXN_7125395,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-07-23,July
TXN_4521701,Juice,4.0,3.0,12.0,Cash,In-store,2023-10-08,October
TXN_4243930,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-06-07,June
TXN_1418829,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-09-19,September
TXN_8955306,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-10-14,October
TXN_7851403,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-03-06,March
TXN_5288715,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-04-19,April
TXN_7108056,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-01-25,January
TXN_9950775,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-02-20,February
TXN_9688601,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-10-16,October
TXN_8807429,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-07-21,July
TXN_3340550,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-05-02,May
TXN_4380808,Juice,4.0,3.0,12.0,Cash,In-store,2023-04-30,April
TXN_6403012,Juice,5.0,3.0,15.0,Cash,In-store,2023-07-23,July
TXN_4176272,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-06-06,June
TXN_9293877,Juice,45.0,3.0,15.0,Digital Wallet,Takeaway,2023-08-24,August
TXN_8609510,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-05-08,May
TXN_2294776,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-04-10,April
TXN_8068515,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-06-16,June
TXN_2556999,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-08-14,August
TXN_3816131,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-01-23,January
TXN_6564856,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-02-16,February
TXN_4822256,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-11-11,November
TXN_9397870,Juice,2.0,3.0,6.0,Cash,In-store,2023-05-23,May
TXN_4976485,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-07-10,July
TXN_4856060,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-07-29,July
TXN_3967103,Coffee,5.0,2.0,10.0,Cash,In-store,2023-11-14,November
TXN_8746881,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-11-07,November
TXN_8732682,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-04-07,April
TXN_3687257,Tea,4.0,1.5,6.0,Credit Card,Takeaway,2023-03-27,March
TXN_3616839,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-04-01,April
TXN_2875074,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-02-06,February
TXN_5470909,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-10-21,October
TXN_5680657,Juice,5.0,3.0,15.0,Cash,In-store,2023-05-16,May
TXN_3587915,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-06-24,June
TXN_9406938,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-10-09,October
TXN_9342366,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-02-18,February
TXN_3101697,Salad,3.0,5.0,15.0,Cash,In-store,2023-05-29,May
TXN_6146889,Juice,18.0,3.0,6.0,Credit Card,Takeaway,2023-09-01,September
TXN_7226052,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-02-21,February
TXN_3422336,Tea,11.25,1.5,7.5,Digital Wallet,Takeaway,2023-08-02,August
TXN_8644398,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-02-08,February
TXN_8112788,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-08-07,August
TXN_4179583,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-06-13,June
TXN_3787265,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-12-16,December
TXN_3577683,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-09-17,September
TXN_1310741,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-07-25,July
TXN_2862856,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-02-01,February
TXN_4940237,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-08-03,August
TXN_8765822,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-03-22,March
TXN_3205813,Juice,3.0,3.0,9.0,Cash,In-store,2023-04-25,April
TXN_8436045,Juice,45.0,3.0,15.0,Credit Card,Takeaway,2023-08-08,August
TXN_5751040,Tea,5.0,1.5,7.5,Cash,In-store,2023-02-27,February
TXN_4657291,Coffee,8.0,2.0,4.0,Cash,Takeaway,2023-05-05,May
TXN_8018572,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-10-09,October
TXN_3454877,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-04-19,April
TXN_1837764,Tea,3.0,1.5,4.5,Cash,In-store,2023-07-30,July
TXN_4120124,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-06-08,June
TXN_1661682,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-07-13,July
TXN_1927404,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-12-22,December
TXN_9147596,Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-10-08,October
TXN_5012988,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-08-17,August
TXN_1534763,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-09-17,September
TXN_4485458,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-12-08,December
TXN_9288882,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-04-23,April
TXN_3964550,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-06-09,June
TXN_2509803,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-02-22,February
TXN_3769567,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-02-10,February
TXN_4529101,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-09-17,September
TXN_2391534,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-05-06,May
TXN_8379919,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-12-04,December
TXN_6474636,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-10-25,October
TXN_6219977,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-12-17,December
TXN_5731238,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-03-27,March
TXN_7825796,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-04-03,April
TXN_2375667,Salad,1.0,5.0,5.0,Cash,In-store,2023-12-28,December
TXN_5213761,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-08-18,August
TXN_1427485,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-07-19,July
TXN_5954991,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-08-07,August
TXN_8860270,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-11-06,November
TXN_6482416,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-07-20,July
TXN_4916611,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-05-21,May
TXN_4814244,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-06-01,June
TXN_7968892,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-10-02,October
TXN_9535721,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-08-03,August
TXN_2161372,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-12-17,December
TXN_8877714,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-03-28,March
TXN_5478129,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-01-22,January
TXN_7267366,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-06-02,June
TXN_4696403,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-08-19,August
TXN_8688603,Coffee,2.0,2.0,4.0,Cash,In-store,2023-05-05,May
TXN_6148811,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-06-18,June
TXN_4382406,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-09-26,September
TXN_5426507,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-06-13,June
TXN_3855408,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-06-02,June
TXN_6992783,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-01-29,January
TXN_2638810,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-11-16,November
TXN_9158251,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-03-24,March
TXN_3390610,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-02-01,February
TXN_6498876,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-08-20,August
TXN_1627038,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-12-25,December
TXN_2785262,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-08-30,August
TXN_9944730,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-04-10,April
TXN_7002929,Cookie,1.0,1.0,1.0,Cash,In-store,2023-01-30,January
TXN_7484886,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-04-17,April
TXN_7316790,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-11-07,November
TXN_4663529,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-12-24,December
TXN_2675174,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-12-04,December
TXN_4350798,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-11-23,November
TXN_7229543,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-07-10,July
TXN_4330643,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-05-15,May
TXN_2003488,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-09-25,September
TXN_2206884,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-06-22,June
TXN_3492393,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-05-29,May
TXN_3894660,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-02-09,February
TXN_5766532,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-06-23,June
